束ID,9相談,束,質問原文（受講生名・スタッフ名マスク済み）,日時,出典行(questions_all_full.csv)
S2-01,📅サービス② 予約の確認・変更,面談・1on1・コンサルの予約,◯◯さん、ご対応ありがとうございました。 せっかくですが先日お話しした通り、◯◯さんとはお話をするつもりはありません。 理由と要望は23日の1on1で忌憚なく述べましたのであらためてご確認ください。,2026-05-27 02:09:41,3669
S2-01,📅サービス② 予約の確認・変更,面談・1on1・コンサルの予約,明日の16時でお願いします。 面談前までにもう一度23日の1on1時の私の要望等整理しておいてもらえますか？ ご提案のピントがズレていると思います。,2026-05-27 16:03:41,3714
S2-01,📅サービス② 予約の確認・変更,面談・1on1・コンサルの予約,◯◯様 お世話になっております。 そして、ご連絡ありがとうございます。 メールでも同じ内容のものを送らせていただいたところ、サポートスタッフの◯◯様よりお返事いただき、「お客様相談窓口」をご案内いただいたので、そちらに連絡を取っているところです。 ですので、お客様相談窓口の方からの連絡を待って手続きを進めようと思っていますが、面談は、どのような位置づけでしょうか？,2026-05-27 22:00:53,3757
S2-01,📅サービス② 予約の確認・変更,面談・1on1・コンサルの予約,お世話になっております。 ご連絡ありがとうございます。 仕事が終わり次第帰宅してからの面談になるので19:15でも間に合うか微妙です。 少し遅れる可能性もありますがそれでもよろしければ19:15からでも大丈夫です。,2026-05-27 22:16:08,3760
S2-01,📅サービス② 予約の確認・変更,面談・1on1・コンサルの予約,◯◯さん、 オリエンテーションありがとうございました。 動くしかないので、煽ってくださりありがとうございました。いい意味でです。,2026-05-28 11:57:14,3784
S2-01,📅サービス② 予約の確認・変更,面談・1on1・コンサルの予約,かしこまりました！ ご丁寧にありがとうございます！ 日程予約しました！,2026-05-28 18:55:17,3816
S2-01,📅サービス② 予約の確認・変更,面談・1on1・コンサルの予約,プライベートコンサル受けさせて頂きました‼️ すぐに利益直結で良かったです。 ただ、自分には教えを買う資金力がなく断念しました。 もう、無理なのかな,2026-05-28 23:07:15,3842
S2-01,📅サービス② 予約の確認・変更,面談・1on1・コンサルの予約,ご対応、ありがとうございます。 来週以降の予定が本日の面談後に決まるため、諸々確定してから1on1の予定を入れさせていただきます。 また、ワークシートの件も承知いたしました。 引き続きまして、よろしくお願いいたします。,2026-05-29 11:15:44,3857
S2-01,📅サービス② 予約の確認・変更,面談・1on1・コンサルの予約,面談のお時間15:00からでもいいんですか？,2026-05-29 18:05:48,3884
S2-01,📅サービス② 予約の確認・変更,面談・1on1・コンサルの予約,面談のお時間15:00からでもいいんですか？,2026-05-29 18:05:48,3885
S2-01,📅サービス② 予約の確認・変更,面談・1on1・コンサルの予約,お世話になっております。 アドONEプロジェクトについての疑問質問です。 教材にログインして、内容を確認しました。 今回のプロジェクトには本気で取り組むつもりでいますが、面談時点ではまだ詳細が見えていなかったため、その場では特に質問が出ませんでした。 実際に教材を見てみると、動画だけでは判断しきれない部分や、実践前に確認しておきたい点がいくつか出てきました。 そこで、スムーズに進めるために、答えられる範囲で教えていただけますと助かります。 まず、今回かなり多くの方が参加されていると思うのですが、基本的には皆さん同じ教材・同じ内容で進めていく形でしょうか。 それとも、人によって取り組む内容や進め方が変わる部分もあるのでしょうか。 また、私のように物販が初めての人も多いと思うのですが、初めての分野でも進めていけるようなサポート体制は整っているのでしょうか。 オープンチャットにいる皆さんも、教材を見ながら疑問点を解消しつつ進めていく流れなのか、そのあたりも確認したいです。 正直に言うと、教材を見る前は「手順通りに進めれば始められる」という印象でしたが、実際に見てみると、工程数もあり、各ポイントで気をつける部分もあり、初期投資の設定もあるため、やる気だけではなく、事前に確認しておくべきことが多いと感じました。 現在、具体的な質問事項は担当の方にも投げています。 （面談はONEの担当の方です） 今回のプロジェクトを前向きに進めたいからこそ、最初の段階で不明点をできるだけ解消して、迷わず実践に入れたらと思っています。 皆さん、その辺りのことを理解した上での、熱量なのでしょうか。 私の中では、内容を見て簡単に進めるぞ！という内容ではなかったので。 金銭面も大きいですが、手当たり次第というわけにもいかず、計画性を持って臨むべきと思いました。 お忙しいところ恐れ入りますが、全体の進め方やサポート体制について、分かる範囲で教えていただけますと幸いです。 よろしくお願いいたします。,2026-05-30 08:50:04,3937
S2-01,📅サービス② 予約の確認・変更,面談・1on1・コンサルの予約,本日はお時間いただきありがとうございました。面談でお話した通り、これまでの経験やスキル等の棚卸し、及びそれに基づいた職務経歴書・スキルシートを送付します。 こちら相談の件についても、あと１ヶ月程度は様子を見させてまたご相談させていただきます。,2026-05-30 17:10:43,3975
